FILENAME,CLASS,LABEL,SCORE
Galaxy10_DECals-dataset-05328,1,1,0.5605
Galaxy10_DECals-dataset-06173,1,1,0.779
Galaxy10_DECals-dataset-15570,3,3,0.9667
Galaxy10_DECals-dataset-12072,2,1,0.9253
Galaxy10_DECals-dataset-13158,2,2,0.7626
Galaxy10_DECals-dataset-17675,3,3,0.5667
Galaxy10_DECals-dataset-11011,2,2,0.6798
Galaxy10_DECals-dataset-13471,2,2,0.7804
Galaxy10_DECals-dataset-05648,1,1,0.7405
Galaxy10_DECals-dataset-09173,2,2,0.4435
Galaxy10_DECals-dataset-02371,0,1,0.4195
Galaxy10_DECals-dataset-01115,0,0,0.5422
Galaxy10_DECals-dataset-04230,1,0,0.6028
Galaxy10_DECals-dataset-09764,2,2,0.5457
Galaxy10_DECals-dataset-02648,0,2,0.6005
Galaxy10_DECals-dataset-06670,1,1,0.6228
Galaxy10_DECals-dataset-12334,2,2,0.7513
Galaxy10_DECals-dataset-12587,2,2,0.7951
Galaxy10_DECals-dataset-09977,2,2,0.5667
Galaxy10_DECals-dataset-14797,3,3,0.75
Galaxy10_DECals-dataset-03998,1,1,0.9596
Galaxy10_DECals-dataset-00510,0,2,0.4765
Galaxy10_DECals-dataset-09553,2,1,0.4278
Galaxy10_DECals-dataset-16793,3,3,0.8
Galaxy10_DECals-dataset-09220,2,2,0.8619
Galaxy10_DECals-dataset-03969,1,1,0.9224
Galaxy10_DECals-dataset-14468,3,3,0.9667
Galaxy10_DECals-dataset-17151,3,3,0.7333
Galaxy10_DECals-dataset-13054,2,2,0.5273
Galaxy10_DECals-dataset-04521,1,1,0.8033
Galaxy10_DECals-dataset-00880,0,1,0.4601
Galaxy10_DECals-dataset-12330,2,1,0.5574
Galaxy10_DECals-dataset-09405,2,2,0.808
Galaxy10_DECals-dataset-01409,0,1,0.3682
Galaxy10_DECals-dataset-06449,1,1,0.8637
Galaxy10_DECals-dataset-05427,1,2,0.6797
Galaxy10_DECals-dataset-17654,3,3,0.9667
Galaxy10_DECals-dataset-15521,3,3,0.7583
Galaxy10_DECals-dataset-09503,2,2,0.95
Galaxy10_DECals-dataset-15234,3,2,0.4418
Galaxy10_DECals-dataset-02368,0,2,0.4934
Galaxy10_DECals-dataset-11508,2,2,0.9086
Galaxy10_DECals-dataset-15333,3,3,1.0
Galaxy10_DECals-dataset-15261,3,3,0.5333
Galaxy10_DECals-dataset-01643,0,2,0.4268
Galaxy10_DECals-dataset-08263,2,2,0.8758
Galaxy10_DECals-dataset-16641,3,3,0.8333
Galaxy10_DECals-dataset-17138,3,3,0.6667
Galaxy10_DECals-dataset-12915,2,2,0.5317
Galaxy10_DECals-dataset-10358,2,2,0.6528
Galaxy10_DECals-dataset-13372,2,2,0.8579
Galaxy10_DECals-dataset-10209,2,2,0.5333
Galaxy10_DECals-dataset-11069,2,2,0.7117
Galaxy10_DECals-dataset-15561,3,3,0.8667
Galaxy10_DECals-dataset-07174,1,1,0.6208
Galaxy10_DECals-dataset-01291,0,1,0.5491
Galaxy10_DECals-dataset-17308,3,2,0.4078
Galaxy10_DECals-dataset-10350,2,2,0.8941
Galaxy10_DECals-dataset-15982,3,3,0.7667
Galaxy10_DECals-dataset-12238,2,1,0.6023
Galaxy10_DECals-dataset-07006,1,1,0.6974
Galaxy10_DECals-dataset-03375,1,1,0.8635
Galaxy10_DECals-dataset-01799,0,0,0.5816
Galaxy10_DECals-dataset-04950,1,2,0.5461
Galaxy10_DECals-dataset-05841,1,1,0.9714
Galaxy10_DECals-dataset-00625,0,2,0.9816
Galaxy10_DECals-dataset-15794,3,3,1.0
Galaxy10_DECals-dataset-06802,1,1,0.788
Galaxy10_DECals-dataset-11238,2,0,0.4
Galaxy10_DECals-dataset-04314,1,1,0.8076
Galaxy10_DECals-dataset-12813,2,2,0.7734
Galaxy10_DECals-dataset-12591,2,2,0.4799
Galaxy10_DECals-dataset-09508,2,2,0.8483
Galaxy10_DECals-dataset-10484,2,2,0.8742
Galaxy10_DECals-dataset-15987,3,2,0.6379
Galaxy10_DECals-dataset-12147,2,2,0.5764
Galaxy10_DECals-dataset-15798,3,3,1.0
Galaxy10_DECals-dataset-17345,3,3,0.45
Galaxy10_DECals-dataset-14357,2,2,0.8667
Galaxy10_DECals-dataset-11949,2,2,0.6335
Galaxy10_DECals-dataset-13476,2,2,0.7868
Galaxy10_DECals-dataset-06044,1,1,0.5356
Galaxy10_DECals-dataset-00760,0,2,0.8193
Galaxy10_DECals-dataset-06922,1,0,0.4406
Galaxy10_DECals-dataset-12654,2,2,0.789
Galaxy10_DECals-dataset-00616,0,2,0.825
Galaxy10_DECals-dataset-01458,0,0,0.4
Galaxy10_DECals-dataset-06023,1,1,0.5414
Galaxy10_DECals-dataset-13402,2,2,0.9131
Galaxy10_DECals-dataset-04505,1,1,0.8194
Galaxy10_DECals-dataset-10642,2,0,0.4095
Galaxy10_DECals-dataset-07341,1,1,0.3717
Galaxy10_DECals-dataset-04452,1,1,0.911
Galaxy10_DECals-dataset-01327,0,0,0.3834
Galaxy10_DECals-dataset-08879,2,2,0.7671
Galaxy10_DECals-dataset-03340,1,1,0.9971
Galaxy10_DECals-dataset-01445,0,2,0.4381
Galaxy10_DECals-dataset-09666,2,2,0.7512
Galaxy10_DECals-dataset-09629,2,1,0.5626
Galaxy10_DECals-dataset-08609,2,3,0.6778
Galaxy10_DECals-dataset-14595,3,3,0.8667
Galaxy10_DECals-dataset-01768,0,3,0.3
Galaxy10_DECals-dataset-15326,3,3,0.5556
Galaxy10_DECals-dataset-16372,3,3,0.9667
Galaxy10_DECals-dataset-13212,2,3,0.6333
Galaxy10_DECals-dataset-12860,2,2,0.7097
Galaxy10_DECals-dataset-06332,1,1,0.848
Galaxy10_DECals-dataset-14971,3,3,0.5667
Galaxy10_DECals-dataset-05735,1,1,0.6386
Galaxy10_DECals-dataset-05739,1,1,0.9183
Galaxy10_DECals-dataset-08410,2,2,0.7825
Galaxy10_DECals-dataset-04147,1,1,0.9583
Galaxy10_DECals-dataset-12696,2,2,0.667
Galaxy10_DECals-dataset-04684,1,1,0.9182
Galaxy10_DECals-dataset-16023,3,3,0.6167
Galaxy10_DECals-dataset-03873,1,1,0.9174
Galaxy10_DECals-dataset-15156,3,3,0.7667
Galaxy10_DECals-dataset-05544,1,1,0.4343
Galaxy10_DECals-dataset-11660,2,2,0.5122
Galaxy10_DECals-dataset-08652,2,0,0.4476
Galaxy10_DECals-dataset-05620,1,1,0.8744
Galaxy10_DECals-dataset-16851,3,3,0.4333
Galaxy10_DECals-dataset-13499,2,2,0.6745
Galaxy10_DECals-dataset-16581,3,3,0.7677
Galaxy10_DECals-dataset-12465,2,1,0.72
Galaxy10_DECals-dataset-07205,1,1,0.8216
Galaxy10_DECals-dataset-12595,2,2,0.6833
Galaxy10_DECals-dataset-05027,1,1,0.8824
Galaxy10_DECals-dataset-17171,3,3,0.5333
Galaxy10_DECals-dataset-03919,1,1,0.8783
Galaxy10_DECals-dataset-13856,2,2,0.8922
Galaxy10_DECals-dataset-06541,1,2,0.4993
Galaxy10_DECals-dataset-07265,1,1,0.9442
Galaxy10_DECals-dataset-10818,2,2,0.7767
Galaxy10_DECals-dataset-13206,2,2,0.7378
Galaxy10_DECals-dataset-00036,0,2,0.4771
Galaxy10_DECals-dataset-13898,2,2,0.6409
Galaxy10_DECals-dataset-03755,1,1,0.8245
Galaxy10_DECals-dataset-05791,1,1,0.4139
Galaxy10_DECals-dataset-03148,1,1,0.9667
Galaxy10_DECals-dataset-04045,1,1,0.4414
Galaxy10_DECals-dataset-00467,0,2,0.6268
Galaxy10_DECals-dataset-16284,3,3,0.8
Galaxy10_DECals-dataset-05095,1,1,0.5285
Galaxy10_DECals-dataset-03152,1,1,1.0
Galaxy10_DECals-dataset-13660,2,2,0.5195
Galaxy10_DECals-dataset-02822,0,0,0.658
Galaxy10_DECals-dataset-14124,2,2,0.376
Galaxy10_DECals-dataset-04093,1,1,0.7613
Galaxy10_DECals-dataset-16299,3,3,0.9
Galaxy10_DECals-dataset-08720,2,1,0.4834
Galaxy10_DECals-dataset-06881,1,1,0.5025
Galaxy10_DECals-dataset-05714,1,1,0.7914
Galaxy10_DECals-dataset-06383,1,1,0.8869
Galaxy10_DECals-dataset-11965,2,2,0.6452
Galaxy10_DECals-dataset-10443,2,2,0.991
Galaxy10_DECals-dataset-13009,2,2,0.843
Galaxy10_DECals-dataset-12535,2,2,0.3333
Galaxy10_DECals-dataset-17258,3,3,0.5
Galaxy10_DECals-dataset-01038,0,2,0.4182
Galaxy10_DECals-dataset-14025,2,2,0.8361
Galaxy10_DECals-dataset-13391,2,1,0.5686
Galaxy10_DECals-dataset-04571,1,1,0.7955
Galaxy10_DECals-dataset-00531,0,1,0.8913
Galaxy10_DECals-dataset-08268,2,2,0.5396
Galaxy10_DECals-dataset-03370,1,1,0.6261
Galaxy10_DECals-dataset-00372,0,2,0.5265
Galaxy10_DECals-dataset-15288,3,3,0.9333
Galaxy10_DECals-dataset-13230,2,2,0.746
Galaxy10_DECals-dataset-14770,3,3,0.9667
Galaxy10_DECals-dataset-03735,1,1,0.9883
Galaxy10_DECals-dataset-17233,3,3,1.0
Galaxy10_DECals-dataset-16301,3,2,0.6904
Galaxy10_DECals-dataset-13653,2,2,0.588
Galaxy10_DECals-dataset-08750,2,2,0.9494
Galaxy10_DECals-dataset-15284,3,0,0.4833
Galaxy10_DECals-dataset-01625,0,0,0.5209
Galaxy10_DECals-dataset-15419,3,3,1.0
Galaxy10_DECals-dataset-07268,1,1,0.9565
Galaxy10_DECals-dataset-12420,2,2,0.6322
Galaxy10_DECals-dataset-10912,2,3,0.38
Galaxy10_DECals-dataset-16547,3,1,0.6016
Galaxy10_DECals-dataset-07062,1,1,0.6875
Galaxy10_DECals-dataset-11868,2,2,0.5881
Galaxy10_DECals-dataset-03527,1,1,0.9939
Galaxy10_DECals-dataset-02237,0,3,0.4269
Galaxy10_DECals-dataset-04141,1,1,0.8936
Galaxy10_DECals-dataset-11655,2,2,0.5961
Galaxy10_DECals-dataset-07517,1,2,0.5248
Galaxy10_DECals-dataset-12111,2,2,0.4625
Galaxy10_DECals-dataset-07208,1,1,0.851
Galaxy10_DECals-dataset-06423,1,1,0.6359
Galaxy10_DECals-dataset-08603,2,2,0.618
Galaxy10_DECals-dataset-11172,2,2,0.7927
Galaxy10_DECals-dataset-09669,2,2,0.7117
Galaxy10_DECals-dataset-12851,2,2,0.9033
Galaxy10_DECals-dataset-08728,2,2,0.525
Galaxy10_DECals-dataset-07615,1,1,0.4027
Galaxy10_DECals-dataset-14140,2,2,0.5409
Galaxy10_DECals-dataset-01296,0,0,0.57
Galaxy10_DECals-dataset-04752,1,1,0.7312
Galaxy10_DECals-dataset-01156,0,0,0.4321
Galaxy10_DECals-dataset-03308,1,1,0.6729
Galaxy10_DECals-dataset-06851,1,1,0.824
Galaxy10_DECals-dataset-10189,2,2,0.7117
Galaxy10_DECals-dataset-14443,3,0,0.5
Galaxy10_DECals-dataset-11676,2,2,0.6185
Galaxy10_DECals-dataset-08805,2,2,0.664
Galaxy10_DECals-dataset-03529,1,1,0.9796
Galaxy10_DECals-dataset-08250,2,2,0.7602
Galaxy10_DECals-dataset-12290,2,2,0.5476
Galaxy10_DECals-dataset-10740,2,2,0.7775
Galaxy10_DECals-dataset-01489,0,1,0.5119
Galaxy10_DECals-dataset-13649,2,2,0.5119
Galaxy10_DECals-dataset-01942,0,2,0.7467
Galaxy10_DECals-dataset-10093,2,2,0.4379
Galaxy10_DECals-dataset-08183,2,2,0.6974
Galaxy10_DECals-dataset-01371,0,1,0.3714
Galaxy10_DECals-dataset-12233,2,2,0.4181
Galaxy10_DECals-dataset-04622,1,1,0.8964
Galaxy10_DECals-dataset-02119,0,1,0.4814
Galaxy10_DECals-dataset-07155,1,1,0.7174
Galaxy10_DECals-dataset-09909,2,2,0.7939
Galaxy10_DECals-dataset-16460,3,3,0.4667
Galaxy10_DECals-dataset-07299,1,1,0.8209
Galaxy10_DECals-dataset-09501,2,2,0.6032
Galaxy10_DECals-dataset-04383,1,1,0.774
Galaxy10_DECals-dataset-16160,3,3,0.7333
Galaxy10_DECals-dataset-15548,3,3,0.4392
Galaxy10_DECals-dataset-05276,1,1,0.8484
Galaxy10_DECals-dataset-16814,3,2,0.4632
Galaxy10_DECals-dataset-08331,2,2,0.6743
Galaxy10_DECals-dataset-04041,1,1,0.6333
Galaxy10_DECals-dataset-12557,2,2,0.9201
Galaxy10_DECals-dataset-00658,0,0,0.3708
Galaxy10_DECals-dataset-08038,2,2,0.844
Galaxy10_DECals-dataset-11594,2,2,0.6977
Galaxy10_DECals-dataset-12629,2,2,0.8851
Galaxy10_DECals-dataset-08539,2,3,0.5333
Galaxy10_DECals-dataset-16354,3,3,0.9667
Galaxy10_DECals-dataset-09919,2,2,0.9066
Galaxy10_DECals-dataset-04823,1,1,0.9208
Galaxy10_DECals-dataset-06090,1,1,0.8816
Galaxy10_DECals-dataset-11330,2,2,0.7819
Galaxy10_DECals-dataset-04426,1,1,0.8975
Galaxy10_DECals-dataset-04896,1,1,0.6876
Galaxy10_DECals-dataset-04068,1,1,0.9333
Galaxy10_DECals-dataset-00098,0,2,0.4297
Galaxy10_DECals-dataset-10923,2,2,0.6665
Galaxy10_DECals-dataset-04349,1,2,0.4785
Galaxy10_DECals-dataset-09343,2,2,0.8918
Galaxy10_DECals-dataset-08048,2,2,0.9219
Galaxy10_DECals-dataset-13431,2,2,0.6818
Galaxy10_DECals-dataset-00953,0,2,0.6648
Galaxy10_DECals-dataset-03940,1,1,0.6114
Galaxy10_DECals-dataset-07039,1,1,0.5628
Galaxy10_DECals-dataset-00991,0,1,0.8984
Galaxy10_DECals-dataset-12312,2,2,0.6185
Galaxy10_DECals-dataset-03825,1,1,0.869
Galaxy10_DECals-dataset-14395,2,2,0.6667
Galaxy10_DECals-dataset-16948,3,3,0.6351
Galaxy10_DECals-dataset-09973,2,2,0.7233
Galaxy10_DECals-dataset-03844,1,1,0.9726
Galaxy10_DECals-dataset-00074,0,1,0.6772
Galaxy10_DECals-dataset-10380,2,2,0.4833
Galaxy10_DECals-dataset-01246,0,0,0.5854
Galaxy10_DECals-dataset-05069,1,1,0.7132
Galaxy10_DECals-dataset-04927,1,2,0.5474
Galaxy10_DECals-dataset-02513,0,2,0.5
Galaxy10_DECals-dataset-16911,3,3,0.4667
Galaxy10_DECals-dataset-17408,3,2,0.468
Galaxy10_DECals-dataset-16859,3,3,0.413
Galaxy10_DECals-dataset-03330,1,1,0.9082
Galaxy10_DECals-dataset-13751,2,2,0.8022
Galaxy10_DECals-dataset-10605,2,2,0.9333
Galaxy10_DECals-dataset-16575,3,3,1.0
Galaxy10_DECals-dataset-00716,0,2,0.6761
Galaxy10_DECals-dataset-16234,3,2,0.9705
Galaxy10_DECals-dataset-01141,0,0,0.7667
Galaxy10_DECals-dataset-16448,3,3,0.9333
Galaxy10_DECals-dataset-17625,3,3,0.9333
Galaxy10_DECals-dataset-00417,0,2,0.4962
Galaxy10_DECals-dataset-15370,3,3,1.0
Galaxy10_DECals-dataset-10696,2,2,0.7542
Galaxy10_DECals-dataset-11743,2,2,0.9333
Galaxy10_DECals-dataset-04329,1,1,0.772
Galaxy10_DECals-dataset-04023,1,1,0.5792
Galaxy10_DECals-dataset-13299,2,1,0.5981
Galaxy10_DECals-dataset-03020,1,1,0.9937
Galaxy10_DECals-dataset-12879,2,2,0.5708
Galaxy10_DECals-dataset-08111,2,2,0.5894
Galaxy10_DECals-dataset-06174,1,2,0.4407
Galaxy10_DECals-dataset-06355,1,2,0.4814
Galaxy10_DECals-dataset-04544,1,1,0.9029
Galaxy10_DECals-dataset-16187,3,3,0.8333
Galaxy10_DECals-dataset-03963,1,1,0.6869
Galaxy10_DECals-dataset-10591,2,2,0.8396
Galaxy10_DECals-dataset-12411,2,2,0.4365
Galaxy10_DECals-dataset-11995,2,2,0.7002
Galaxy10_DECals-dataset-07044,1,1,0.7569
Galaxy10_DECals-dataset-13539,2,2,0.8211
Galaxy10_DECals-dataset-13265,2,2,0.7568
Galaxy10_DECals-dataset-06605,1,1,0.9651
Galaxy10_DECals-dataset-10087,2,2,0.678
Galaxy10_DECals-dataset-13622,2,0,0.7749
Galaxy10_DECals-dataset-06785,1,1,0.6508
Galaxy10_DECals-dataset-13261,2,2,0.5272
Galaxy10_DECals-dataset-11522,2,2,0.7608
Galaxy10_DECals-dataset-07831,1,1,0.6895
Galaxy10_DECals-dataset-15676,3,3,0.8333
Galaxy10_DECals-dataset-13722,2,2,0.4333
Galaxy10_DECals-dataset-01276,0,3,0.3906
Galaxy10_DECals-dataset-04466,1,1,0.9429
Galaxy10_DECals-dataset-08709,2,2,0.4831
Galaxy10_DECals-dataset-04501,1,2,0.5911
Galaxy10_DECals-dataset-06601,1,1,0.6788
Galaxy10_DECals-dataset-11287,2,0,0.4892
Galaxy10_DECals-dataset-15504,3,3,0.9333
Galaxy10_DECals-dataset-15589,3,3,0.6333
Galaxy10_DECals-dataset-06385,1,1,0.8558
Galaxy10_DECals-dataset-09917,2,2,0.9157
Galaxy10_DECals-dataset-15738,3,3,1.0
Galaxy10_DECals-dataset-12659,2,3,0.6667
Galaxy10_DECals-dataset-10649,2,2,0.5447
Galaxy10_DECals-dataset-10797,2,2,0.6694
Galaxy10_DECals-dataset-09862,2,2,0.6159
Galaxy10_DECals-dataset-06693,1,1,0.3456
Galaxy10_DECals-dataset-08167,2,0,0.4667
Galaxy10_DECals-dataset-00750,0,2,0.4569
Galaxy10_DECals-dataset-08284,2,2,0.6145
Galaxy10_DECals-dataset-02722,0,1,0.4051
Galaxy10_DECals-dataset-17430,3,3,0.8608
Galaxy10_DECals-dataset-01162,0,0,0.546
Galaxy10_DECals-dataset-14027,2,2,0.5171
Galaxy10_DECals-dataset-08312,2,3,0.4898
Galaxy10_DECals-dataset-02200,0,0,0.519
Galaxy10_DECals-dataset-16997,3,3,0.6333
Galaxy10_DECals-dataset-05872,1,1,0.5673
Galaxy10_DECals-dataset-14947,3,3,0.7972
Galaxy10_DECals-dataset-10670,2,2,0.6002
Galaxy10_DECals-dataset-14271,2,2,0.899
Galaxy10_DECals-dataset-06690,1,1,0.9
Galaxy10_DECals-dataset-04986,1,1,0.49
Galaxy10_DECals-dataset-15175,3,3,0.8667
Galaxy10_DECals-dataset-07662,1,2,0.6099
Galaxy10_DECals-dataset-09121,2,2,0.863
Galaxy10_DECals-dataset-08856,2,2,0.8587
Galaxy10_DECals-dataset-16775,3,3,0.9
Galaxy10_DECals-dataset-11546,2,1,0.5464
Galaxy10_DECals-dataset-08259,2,2,0.6548
Galaxy10_DECals-dataset-02680,0,0,0.5469
Galaxy10_DECals-dataset-03808,1,1,0.7458
Galaxy10_DECals-dataset-02455,0,2,0.451
Galaxy10_DECals-dataset-09009,2,2,0.7751
Galaxy10_DECals-dataset-15380,3,3,1.0
Galaxy10_DECals-dataset-17025,3,3,0.9333
Galaxy10_DECals-dataset-05540,1,1,0.8879
Galaxy10_DECals-dataset-17001,3,0,0.3667
Galaxy10_DECals-dataset-05812,1,1,0.7284
Galaxy10_DECals-dataset-15374,3,3,0.9264
Galaxy10_DECals-dataset-03711,1,1,0.9962
Galaxy10_DECals-dataset-03614,1,1,0.6137
Galaxy10_DECals-dataset-15205,3,3,0.7333
Galaxy10_DECals-dataset-08044,2,2,0.6776
Galaxy10_DECals-dataset-16402,3,3,0.8
Galaxy10_DECals-dataset-06954,1,1,0.6719
Galaxy10_DECals-dataset-10809,2,1,0.4555
Galaxy10_DECals-dataset-04553,1,1,0.8118
Galaxy10_DECals-dataset-01520,0,0,0.5045
Galaxy10_DECals-dataset-14930,3,3,0.5667
Galaxy10_DECals-dataset-11515,2,2,0.7349
Galaxy10_DECals-dataset-07622,1,3,0.7
Galaxy10_DECals-dataset-03378,1,2,0.5812
Galaxy10_DECals-dataset-13750,2,1,0.5193
Galaxy10_DECals-dataset-04019,1,1,0.9926
Galaxy10_DECals-dataset-03451,1,1,0.5437
Galaxy10_DECals-dataset-00725,0,2,0.6854
Galaxy10_DECals-dataset-13956,2,1,0.4672
Galaxy10_DECals-dataset-09999,2,2,0.6356
Galaxy10_DECals-dataset-12082,2,2,0.6079
Galaxy10_DECals-dataset-07649,1,3,0.5333
Galaxy10_DECals-dataset-11863,2,2,0.6231
Galaxy10_DECals-dataset-13614,2,2,0.7731
Galaxy10_DECals-dataset-09556,2,1,0.5096
Galaxy10_DECals-dataset-05541,1,1,0.5246
Galaxy10_DECals-dataset-02180,0,2,0.5289
Galaxy10_DECals-dataset-15499,3,3,0.9667
Galaxy10_DECals-dataset-06320,1,1,0.7968
Galaxy10_DECals-dataset-14538,3,3,0.9333
Galaxy10_DECals-dataset-01126,0,0,0.554
Galaxy10_DECals-dataset-08091,2,2,0.6668
Galaxy10_DECals-dataset-07052,1,1,0.8782
Galaxy10_DECals-dataset-10266,2,2,0.5839
Galaxy10_DECals-dataset-11538,2,2,0.6792
Galaxy10_DECals-dataset-08271,2,2,0.6413
Galaxy10_DECals-dataset-06888,1,1,0.6705
Galaxy10_DECals-dataset-04945,1,1,0.9027
Galaxy10_DECals-dataset-11907,2,2,0.7384
Galaxy10_DECals-dataset-05461,1,1,0.8891
Galaxy10_DECals-dataset-07796,1,1,0.5937
Galaxy10_DECals-dataset-13602,2,2,0.7293
Galaxy10_DECals-dataset-08959,2,2,0.9373
Galaxy10_DECals-dataset-02673,0,2,0.5895
Galaxy10_DECals-dataset-17693,3,2,0.7113
Galaxy10_DECals-dataset-02994,1,1,0.7333
Galaxy10_DECals-dataset-01959,0,2,0.8988
Galaxy10_DECals-dataset-06341,1,1,0.8747
Galaxy10_DECals-dataset-04519,1,1,0.9333
Galaxy10_DECals-dataset-16472,3,3,0.9
Galaxy10_DECals-dataset-15425,3,3,0.8
Galaxy10_DECals-dataset-10051,2,1,0.6447
Galaxy10_DECals-dataset-14907,3,3,0.7722
Galaxy10_DECals-dataset-09495,2,2,0.8268
Galaxy10_DECals-dataset-06666,1,1,0.8418
Galaxy10_DECals-dataset-02425,0,2,0.3949
Galaxy10_DECals-dataset-11226,2,2,0.6259
Galaxy10_DECals-dataset-09475,2,2,0.7762
Galaxy10_DECals-dataset-03751,1,1,0.9947
Galaxy10_DECals-dataset-16249,3,3,0.8732
Galaxy10_DECals-dataset-15534,3,3,0.7267
Galaxy10_DECals-dataset-08554,2,2,0.5
Galaxy10_DECals-dataset-09379,2,2,0.7586
Galaxy10_DECals-dataset-05074,1,1,0.7633
Galaxy10_DECals-dataset-05400,1,1,0.8803
Galaxy10_DECals-dataset-12774,2,2,0.8375
Galaxy10_DECals-dataset-06008,1,1,0.5301
Galaxy10_DECals-dataset-02803,0,2,0.7177
Galaxy10_DECals-dataset-01975,0,2,0.4333
Galaxy10_DECals-dataset-02845,0,0,0.4981
Galaxy10_DECals-dataset-11436,2,2,0.7624
Galaxy10_DECals-dataset-00487,0,2,0.5551
Galaxy10_DECals-dataset-17375,3,3,1.0
Galaxy10_DECals-dataset-13926,2,2,0.6436
Galaxy10_DECals-dataset-12566,2,1,0.437
Galaxy10_DECals-dataset-07069,1,0,0.3659
Galaxy10_DECals-dataset-03178,1,1,0.953
Galaxy10_DECals-dataset-17247,3,3,0.8
Galaxy10_DECals-dataset-08659,2,2,0.6742
Galaxy10_DECals-dataset-07818,1,1,0.5957
Galaxy10_DECals-dataset-00004,0,1,0.7944
Galaxy10_DECals-dataset-14404,2,2,0.9139
Galaxy10_DECals-dataset-05862,1,1,0.9914
Galaxy10_DECals-dataset-03864,1,1,0.9877
Galaxy10_DECals-dataset-05175,1,1,0.5744
Galaxy10_DECals-dataset-13227,2,2,0.5305
Galaxy10_DECals-dataset-00330,0,2,0.5956
Galaxy10_DECals-dataset-17427,3,1,0.3047
Galaxy10_DECals-dataset-01781,0,0,0.5833
Galaxy10_DECals-dataset-09664,2,2,0.8871
Galaxy10_DECals-dataset-03382,1,1,0.805
Galaxy10_DECals-dataset-13218,2,0,0.4633
Galaxy10_DECals-dataset-09484,2,2,0.8399
Galaxy10_DECals-dataset-01197,0,0,0.4555
Galaxy10_DECals-dataset-04593,1,1,0.8641
Galaxy10_DECals-dataset-05078,1,1,0.4483
Galaxy10_DECals-dataset-07114,1,1,0.7739
Galaxy10_DECals-dataset-13703,2,1,0.4468
Galaxy10_DECals-dataset-02055,0,2,0.3609
Galaxy10_DECals-dataset-07401,1,1,0.8265
Galaxy10_DECals-dataset-11121,2,2,0.8024
Galaxy10_DECals-dataset-03935,1,1,0.6585
Galaxy10_DECals-dataset-12145,2,2,0.6492
Galaxy10_DECals-dataset-14636,3,3,0.9667
Galaxy10_DECals-dataset-14257,2,2,0.8075
Galaxy10_DECals-dataset-03573,1,0,0.4658
Galaxy10_DECals-dataset-13488,2,2,0.3538
Galaxy10_DECals-dataset-13357,2,2,0.7571
Galaxy10_DECals-dataset-04676,1,1,0.783
Galaxy10_DECals-dataset-11593,2,2,0.4816
Galaxy10_DECals-dataset-17530,3,2,0.3962
Galaxy10_DECals-dataset-16315,3,3,0.9667
Galaxy10_DECals-dataset-01082,0,2,0.42
Galaxy10_DECals-dataset-06675,1,1,0.6977
Galaxy10_DECals-dataset-08430,2,2,0.7725
Galaxy10_DECals-dataset-09168,2,2,0.8886
Galaxy10_DECals-dataset-12940,2,2,0.894
Galaxy10_DECals-dataset-11324,2,2,0.5028
Galaxy10_DECals-dataset-03869,1,2,0.6061
Galaxy10_DECals-dataset-17364,3,3,0.525
Galaxy10_DECals-dataset-16915,3,1,0.4533
Galaxy10_DECals-dataset-03654,1,1,0.731
Galaxy10_DECals-dataset-05314,1,1,0.4922
Galaxy10_DECals-dataset-01183,0,0,0.4005
Galaxy10_DECals-dataset-16042,3,3,0.8
Galaxy10_DECals-dataset-04064,1,1,0.5016
Galaxy10_DECals-dataset-01433,0,2,0.5238
Galaxy10_DECals-dataset-14863,3,3,1.0
Galaxy10_DECals-dataset-02670,0,2,0.5718
Galaxy10_DECals-dataset-06884,1,1,0.6821
Galaxy10_DECals-dataset-07562,1,0,0.436
Galaxy10_DECals-dataset-10302,2,2,0.5333
Galaxy10_DECals-dataset-00016,0,1,0.5982
Galaxy10_DECals-dataset-11400,2,2,0.5816
Galaxy10_DECals-dataset-06743,1,1,0.8815
Galaxy10_DECals-dataset-00854,0,2,0.5622
Galaxy10_DECals-dataset-16121,3,1,0.4329
Galaxy10_DECals-dataset-07942,2,2,0.6637
Galaxy10_DECals-dataset-00234,0,1,0.3667
Galaxy10_DECals-dataset-03460,1,1,0.8001
Galaxy10_DECals-dataset-15016,3,3,0.4444
Galaxy10_DECals-dataset-11372,2,1,0.549
Galaxy10_DECals-dataset-12430,2,1,0.758
Galaxy10_DECals-dataset-13248,2,2,0.716
Galaxy10_DECals-dataset-09064,2,2,0.9333
Galaxy10_DECals-dataset-00143,0,2,0.5002
Galaxy10_DECals-dataset-03502,1,1,0.9381
Galaxy10_DECals-dataset-08049,2,2,0.5622
Galaxy10_DECals-dataset-05517,1,1,0.8274
Galaxy10_DECals-dataset-05501,1,1,0.8343
Galaxy10_DECals-dataset-15460,3,3,1.0
Galaxy10_DECals-dataset-09362,2,1,0.3921
Galaxy10_DECals-dataset-03590,1,1,0.7039
Galaxy10_DECals-dataset-09015,2,2,0.9446
Galaxy10_DECals-dataset-17304,3,3,0.7
Galaxy10_DECals-dataset-06349,1,0,0.3824
Galaxy10_DECals-dataset-16509,3,3,0.7667
Galaxy10_DECals-dataset-01019,0,2,0.6755
Galaxy10_DECals-dataset-07365,1,1,0.5179
Galaxy10_DECals-dataset-04118,1,1,0.7833
Galaxy10_DECals-dataset-06433,1,1,0.4825
